osebuildingid,buildingtype,primarypropertytype,propertyname,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuilding_s,listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,secondlargestpropertyuse,secondlargestpropertyusetype,thirdlargestpropertyusetype,thirdlargestpropertyusetypegfa,energystarscore,siteeui_kbtu_sf,siteeuiwn_kbtu_sf,sourceeui_kbtu_sf,sourceeuiwn_kbtu_sf,siteenergyuse_kbtu,siteenergyusewn_kbtu,steamuse_kbtu,electricity_kbtu,naturalgas_kbtu,compliancestatus,totalghgemissions,ghgemissionsintensity,yearsenergystarcertified,geopoint,Electricite_bool,Gaz_bool,Vapeur_bool,certif2016,propertygfatotal_log,propertygfaparking_log,propertygfabuilding_s_log,largestpropertyusetypegfa_log,secondlargestpropertyuse_log,thirdlargestpropertyusetypegfa_log,steamuse_kbtu_log,electricity_kbtu_log,naturalgas_kbtu_log,siteeuiwn_kbtu_sf_log,ghgemissionsintensity_log,adult education,automobile dealership,bank branch,bar/nightclub,college/university,convenience store without gas station,courthouse,data center,distribution center,enclosed mall,energy/power station,fast food restaurant,financial office,fire station,fitness center/health club/gym,food sales,food service,hospital,hotel,k-12 school,laboratory,library,lifestyle center,manufacturing/industrial plant,medical office,movie theater,multifamily housing,museum,non-refrigerated warehouse,office,other,other - education,other - entertainment/public assembly,other - lodging/residential,other - mall,other - public services,other - recreation,other - restaurant/bar,other - services,other - technology/science,other - utility,other/specialty hospital,outpatient rehabilitation/physical therapy,parking,performing arts,personal services,police station,pre-school/daycare,prison/incarceration,refrigerated warehouse,repair services,residence hall/dormitory,residential care facility,restaurant,retail store,self-storage facility,senior care community,single family home,social/meeting hall,strip mall,supermarket/grocery store,swimming pool,urgent care/clinic/other outpatient,vocat,vocational school,wholesale club/supercenter,worship facility,adult education_gfa,automobile dealership_gfa,bank branch_gfa,bar/nightclub_gfa,college/university_gfa,convenience store without gas station_gfa,courthouse_gfa,data center_gfa,distribution center_gfa,enclosed mall_gfa,energy/power station_gfa,fast food restaurant_gfa,financial office_gfa,fire station_gfa,fitness center/health club/gym_gfa,food sales_gfa,food service_gfa,hospital_gfa,hotel_gfa,k-12 school_gfa,laboratory_gfa,library_gfa,lifestyle center_gfa,manufacturing/industrial plant_gfa,medical office_gfa,movie theater_gfa,multifamily housing_gfa,museum_gfa,non-refrigerated warehouse_gfa,office_gfa,other_gfa,other - education_gfa,other - entertainment/public assembly_gfa,other - lodging/residential_gfa,other - mall_gfa,other - public services_gfa,other - recreation_gfa,other - restaurant/bar_gfa,other - services_gfa,other - technology/science_gfa,other - utility_gfa,other/specialty hospital_gfa,outpatient rehabilitation/physical therapy_gfa,parking_gfa,performing arts_gfa,personal services_gfa,police station_gfa,pre-school/daycare_gfa,prison/incarceration_gfa,refrigerated warehouse_gfa,repair services_gfa,residence hall/dormitory_gfa,residential care facility_gfa,restaurant_gfa,retail store_gfa,self-storage facility_gfa,senior care community_gfa,single family home_gfa,social/meeting hall_gfa,strip mall_gfa,supermarket/grocery store_gfa,swimming pool_gfa,urgent care/clinic/other outpatient_gfa,vocat_gfa,vocational school_gfa,wholesale club/supercenter_gfa,worship facility_gfa,nombre_utilisation_differente
758,NonResidential,Other,Pacific Place,DOWNTOWN,47.61289,-122.33531,1999,1.0,1,947987,0,947987,"Office, Other - Entertainment/Public Assembly, Other - Mall, Restaurant",other - mall,561684.0,100000.0,other - entertainment/public assembly,restaurant,80000.0,,62.29999924,62.09999847,195.6000061,194.8999939,46510960.0,46343304.0,0.0,46510954.0,0.0,Compliant,324.25,0.34,nan,POINT(-122.33531 47.61289),True,False,False,False,13.762096068062965,-inf,13.762096068062965,13.238694693158438,11.512925464970229,11.289781913656018,-inf,17.65519841270783,-inf,4.128745964301752,-1.0788096613719298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,100000,0,561684,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,80000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4
759,NonResidential,Mixed Use Property,Oddfellows,EAST,47.61505,-122.32,1908,1.0,4,55520,0,55520,"Office, Performing Arts, Restaurant, Retail Store, Self-Storage Facility",office,17120.0,15300.0,performing arts,self-storage facility,13400.0,,66.40000153,70.30000305,106.40000149999999,110.5,3686962.25,3904791.25,0.0,973907.0,2713055.0,Compliant,150.88,2.72,nan,POINT(-122.32 47.61505),True,True,False,False,10.924498595180687,-inf,10.924498595180687,9.748002649695733,9.635608107380527,9.503009985939002,-inf,13.789071095519722,14.81358586419636,4.252771842202109,1.000631880307906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,17120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15300,0,0,0,0,0,0,0,0,0,0.0,13400,0,0,0,0,0,0,0,0,0,0,0,5
760,NonResidential,Large Office,Broadacres Building,DOWNTOWN,47.61036,-122.34037,1908,1.0,10,132998,0,132998,"Office, Retail Store",office,138257.0,0.0,retail store,,,97.0,27.29999924,29.20000076,64.30000305,66.59999847,3775187.5,4040138.75,1530680.625,2244507.0,0.0,Compliant,133.8,1.01,nan,POINT(-122.34037 47.61036),True,False,True,False,11.79808936949684,-inf,11.79808936949684,11.836869551014171,-inf,,14.24122304739206,14.623996455933945,-inf,3.374168735301633,0.009950330853168092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,138257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
761,NonResidential,Retail Store,Ross Dress for Less,DOWNTOWN,47.609559999999995,-122.33715,1940,1.0,3,83118,0,83118,Retail Store,retail store,45000.0,,,,,59.0,54.29999924,56.29999924,159.6000061,161.6999969,2443141.5,2533838.5,0.0,2209419.0,233722.0,Compliant,27.82,0.33,nan,POINT(-122.33715 47.60956),True,True,False,False,11.328016563885933,-inf,11.328016563885933,10.714417768752456,,,-inf,14.608240143003142,12.36188765387975,4.030694521646533,-1.1086626245216111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
762,NonResidential,Retail Store,Kress Building,DOWNTOWN,47.60925,-122.33734,1924,1.0,3,77555,0,77555,Retail Store,retail store,73563.0,,,,,39.0,106.09999850000001,106.09999850000001,333.0,333.0,7802205.5,7802205.5,0.0,7802052.0,153.0,Compliant,54.4,0.7,nan,POINT(-122.33734 47.60925),True,True,False,False,11.258742641058852,-inf,11.258742641058852,11.20589746092091,,,-inf,15.86989733398423,5.030437921392435,4.664382031482331,-0.35667494393873245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
763,NonResidential,Small- and Mid-Sized Office,Market Square,DOWNTOWN,47.60765,-122.34097,1909,1.0,6,51218,0,51218,"Office, Restaurant",office,44913.0,7044.0,restaurant,,,57.0,55.5,55.5,174.3999939,174.3999939,2886141.5,2886141.5,0.0,2886141.0,0.0,Compliant,20.12,0.39,nan,POINT(-122.34097 47.60765),True,False,False,False,10.843846311743983,-inf,10.843846311743983,10.712482564117947,8.859931469616097,,-inf,14.875430873671368,-inf,4.0163830207523885,-0.941608539858445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,44913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7044,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
764,NonResidential,Large Office,Financial Center - COS Compliance,DOWNTOWN,47.60765,-122.3348,1970,1.0,29,489182,0,489182,"Office, Other - Restaurant/Bar, Other - Technology/Science, Parking",office,371450.0,65451.0,parking,other - technology/science,9295.0,43.0,93.80000305,96.40000153,274.5,281.5,36378588.0,37351804.0,0.0,32633842.0,3744742.0,Compliant,426.39,0.87,nan,POINT(-122.3348 47.60765),True,True,False,False,13.100489887351245,-inf,13.100489887351245,12.825169544579952,11.089057050060134,9.137231900155545,-inf,17.300860406045164,15.135863280704497,4.568506217487869,-0.13926206733350766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,371450.0,0,0,0,0,0,0,0,0,0,9295,0,0,0,65451.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4
765,NonResidential,Large Office,Seattle Tower,DOWNTOWN,47.607690000000005,-122.33543999999999,1929,1.0,27,216571,13320,203251,"Office, Other - Technology/Science, Parking",office,182604.0,13320.0,parking,other - technology/science,6246.0,62.0,86.0,91.90000153,192.6999969,199.6999969,16246106.0,17352520.0,7413886.0,8704772.0,127447.0,Compliant,639.72,2.95,2014201320122008.0,POINT(-122.33544 47.60769),True,True,True,False,12.285673717235362,9.49702194409438,12.222196947447154,12.115075152708116,9.49702194409438,8.739696537843024,15.818865286259518,15.979381938997646,11.755455870884619,4.520701046010172,1.0818051703517284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,182604.0,0,0,0,0,0,0,0,0,0,6246,0,0,0,13320.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3
766,NonResidential,Large Office,1200 3rd Ave,DOWNTOWN,47.607409999999994,-122.33565,1921,1.0,13,189175,0,189175,"Office, Other",office,151740.0,12645.0,other,,,13.0,115.8000031,115.8000031,363.60000610000003,363.60000610000003,19036416.0,19036416.0,0.0,19036413.0,0.0,Compliant,132.71,0.7,nan,POINT(-122.33565 47.60741),True,False,False,False,12.150427791562722,-inf,12.150427791562722,11.929923808892067,9.445017159104065,,-inf,16.761864176722188,-inf,4.751864591909188,-0.35667494393873245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,151740.0,12645,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
767,NonResidential,Large Office,1015 3rd Ave,DOWNTOWN,47.60582,-122.33464,1998,1.0,13,293803,74481,219322,"Office, Parking",office,145491.0,70603.0,parking,,,25.0,117.40000149999999,118.6999969,368.5,372.7000122,17074142.0,17267470.0,0.0,17074139.0,0.0,Compliant,119.03,0.41,nan,POINT(-122.33464 47.60582),True,False,False,False,12.590664753697691,11.218299338284016,12.298296248571791,11.887869508010441,11.164827915496382,,-inf,16.6530755375524,-inf,4.776599275499363,-0.8915981192837836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,145491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,70603.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
768,NonResidential,Large Office,1201 Western Avenue,DOWNTOWN,47.60576,-122.33922,1910,1.0,7,122356,0,122356,"Data Center, Office, Retail Store",office,95942.0,15523.0,retail store,data center,182.0,91.0,41.09999847,41.90000153,125.0,125.8000031,4585070.5,4675881.5,0.0,4371815.0,213255.0,Compliant,41.8,0.34,nan,POINT(-122.33922 47.60576),True,True,False,False,11.71469010730879,-inf,11.71469010730879,11.471499121201083,9.650078074026442,5.204006687076795,-inf,15.290688812653173,12.270243911737907,3.7352858634436044,-1.0788096613719298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,95942.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,15523.0,0,0,0,0,0,0,0,0,0,0,0,0,3
769,NonResidential,Small- and Mid-Sized Office,United Way of King County,DOWNTOWN,47.60366,-122.33328,1921,1.0,3,52298,0,52298,Office,office,50250.0,,,,,89.0,39.20000076,40.59999847,123.0,127.40000149999999,1968655.125,2038746.5,0.0,1968655.0,0.0,Compliant,13.72,0.26,nan,POINT(-122.33328 47.60366),True,False,False,False,10.864713408404029,-inf,10.864713408404029,10.824765825921322,,,-inf,14.492861126423566,-inf,3.703768028922957,-1.3470736479666092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
771,NonResidential,Large Office,Hoge Building,DOWNTOWN,47.60304,-122.33362,1911,1.0,17,116640,0,116640,"Financial Office, Food Service, Office, Other",office,82053.0,6561.0,financial office,food service,6333.0,75.0,70.30000305,73.59999847,185.8999939,190.5,6758565.5,7066534.5,1736650.625,5021914.0,0.0,Compliant,169.06,1.45,nan,POINT(-122.33362 47.60304),True,False,True,False,11.666847547242485,-inf,11.666847547242485,11.315120658921122,8.788898309344878,8.753529336516431,14.367468887974633,15.429321693901505,-inf,4.298645004946787,0.371563556432483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6561,0,0,0,6333,0,0,0,0,0,0,0,0.0,0,0,0,0,82053.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4
772,NonResidential,Large Office,800 Fifth Avenue,DOWNTOWN,47.60573,-122.33028,1981,1.0,42,1249055,201121,1047934,"Data Center, Medical Office, Office, Parking, Restaurant",office,983697.0,296815.0,parking,medical office,12941.0,95.0,38.0,39.59999847,119.5,124.3000031,37980712.0,39518364.0,0.0,37980705.0,0.0,Compliant,264.78,0.21,2.0162015201420133e+59,POINT(-122.33028 47.60573),True,False,False,False,14.037897823366375,12.21166199596764,13.862331164780747,13.799073201785921,12.600864328081864,9.46815584482167,-inf,17.452588825577397,-inf,3.6788290796240704,-1.5606477482646683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12941.0,0,0,0,0,983697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,296815.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5
776,NonResidential,Medical Office,First Hill Medical Building,EAST,47.606629999999996,-122.32157,1988,1.0,5,188339,99314,89025,"Medical Office, Parking",medical office,81873.0,67000.0,parking,,,15.0,104.0999985,104.90000149999999,310.2999878,311.10000610000003,8523594.0,8588643.0,0.0,7873601.0,649993.0,Compliant,89.41,0.47,nan,POINT(-122.32157 47.60663),True,True,False,False,12.145998809503395,11.506041827003902,11.39667250814598,11.312924545158282,11.112447898373103,,-inf,15.87902607610055,13.384716872583063,4.653007529701584,-0.7550225842780328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81873.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,67000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
777,NonResidential,University,Hospital Central Services Laundry,CENTRAL,47.6094,-122.31506,1916,1.0,2,60122,0,60122,"College/University, Parking",college/university,60122.0,0.0,parking,,,,11.5,12.39999962,32.70000076,35.59999847,690529.5,745830.3125,0.0,593029.0,97500.0,Compliant,9.31,0.15,nan,POINT(-122.31506 47.6094),True,True,False,False,11.004131110113317,-inf,11.004131110113317,11.004131110113317,-inf,,-inf,13.29299858066269,11.487607656985938,2.517696441965829,-1.8971199848858813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60122,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
778,NonResidential,Small- and Mid-Sized Office,1st && King Street,DOWNTOWN,47.5981,-122.33368999999999,1910,1.0,6,95000,13700,81300,"Office, Parking",office,84481.0,8474.0,parking,,,83.0,48.0,50.5,148.8999939,157.0,4052720.0,4269199.5,0.0,3983832.0,68888.0,Compliant,31.43,0.33,nan,POINT(-122.33369 47.5981),True,True,False,False,11.461632170582678,9.525151111816216,11.305901295535902,11.344281935991242,9.044757931186505,,-inf,15.197754728122803,11.140237276376,3.9219733362813143,-1.1086626245216111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,84481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8474.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
779,NonResidential,Large Office,Administration Building,DOWNTOWN,47.6029,-122.32927,1971,1.0,9,224857,0,224857,Office,office,204993.0,,,,,79.0,74.5,78.80000305,195.6999969,200.8999939,15272491.0,16162013.0,4047481.0,11225008.0,0.0,Compliant,390.67,1.74,nan,POINT(-122.32927 47.6029),True,False,True,False,12.323219923579956,-inf,12.323219923579956,12.230731111196082,,,15.213605270267196,16.233654704287215,-inf,4.366913035569416,0.5538851132264376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
780,NonResidential,Large Office,King Street Center,DOWNTOWN,47.59878,-122.33088000000001,1998,1.0,8,446261,124788,321473,"Office, Parking",office,343400.0,114237.0,parking,,,96.0,39.5,39.5,124.09999850000001,124.09999850000001,13568148.0,13568148.0,0.0,13568146.0,0.0,Compliant,94.59,0.21,2014201020082001.0,POINT(-122.33088 47.59878),True,False,False,False,13.008659261632127,11.734371576448233,12.6806688377957,12.746651227445513,11.646030516724396,,-inf,16.423235397569133,-inf,3.676300671907076,-1.5606477482646683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,343400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,114237.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
782,NonResidential,Other,DOT 17G_01 1051 BUILDING,GREATER DUWAMISH,47.592729999999996,-122.33455,1939,1.0,2,58492,0,58492,Other,other,58500.0,,,,,,27.29999924,31.60000038,54.29999924,58.79999924,1594422.5,1849863.625,0.0,717806.0,876616.0,Compliant,51.56,0.88,nan,POINT(-122.33455 47.59273),True,True,False,False,10.976645271731769,-inf,10.976645271731769,10.976782033219948,,,-inf,13.483954616535048,13.683824319138855,3.4531571326181827,-0.12783337150988489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
784,NonResidential,Warehouse,SEWA,GREATER DUWAMISH,47.584540000000004,-122.3269,1960,1.0,1,73296,0,73296,"Non-Refrigerated Warehouse, Parking",non-refrigerated warehouse,77800.0,0.0,parking,,,83.0,30.29999924,34.79999924,61.79999924,66.69999695,2356376.75,2709055.0,0.0,1117577.0,1238800.0,Compliant,73.58,1.0,2014.0,POINT(-122.3269 47.58454),True,True,False,False,11.202261316126524,-inf,11.202261316126524,11.261896710166482,-inf,,-inf,13.926673506899235,14.029653727081184,3.549617364941348,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,77800,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
785,Nonresidential COS,Other,Airport Way Ctr - Bldg A,GREATER DUWAMISH,47.5829,-122.32417,1944,1.0,4,99122,0,99122,"Office, Other",other,50036.0,49086.0,office,,,,146.0,146.5,422.3999938999999,423.0,14469228.0,14522162.0,0.0,12766128.0,1703098.0,Compliant,179.45,1.81,nan,POINT(-122.32417 47.5829),True,True,False,False,11.50410669366201,-inf,11.50410669366201,10.820498025334633,10.801329140741753,,-inf,16.36230597138112,14.347959503497073,4.987025428457122,0.5933268452777344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,49086.0,50036,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
